Temperature,Humidity,Smoke_ADC,CO_ADC,Flame,LDR_ADC,LDR_Flicker,Motion,Label
69.22,20.71,1795.0,1620.0,0,2640.0,74.9,0,1
73.43,37.1,2444.0,1645.0,0,1611.0,42.1,1,1
26.77,46.78,9.0,22.0,0,956.0,24.6,1,0
38.6,60.81,1338.0,89.0,0,2806.0,61.5,1,0
95.77,16.97,3191.0,3035.0,1,290.0,615.7,0,2
85.36,17.96,3381.0,2321.0,1,198.0,621.0,1,1
73.42,18.93,2299.0,2742.0,0,3618.0,77.0,1,1
62.83,45.95,2366.0,1503.0,0,1480.0,49.5,0,1
189.2,20.07,3193.0,3851.0,1,338.0,383.4,0,2
46.14,74.33,2008.0,293.0,0,2573.0,34.5,1,0
18.66,55.03,188.0,46.0,0,1681.0,63.9,0,0
19.27,50.77,128.0,13.0,0,2329.0,73.4,1,0
18.44,55.06,81.0,113.0,0,3507.0,19.4,0,0
46.39,80.66,1975.0,102.0,0,1969.0,68.9,1,0
21.92,63.98,84.0,34.0,0,3508.0,56.6,1,0
87.56,21.41,2134.0,1693.0,0,1431.0,51.8,0,1
90.75,32.28,3201.0,1600.0,0,1788.0,53.1,1,1
27.8,43.5,46.0,325.0,0,1650.0,46.3,0,0
115.95,12.16,3532.0,3125.0,1,251.0,646.6,1,2
53.26,52.99,2401.0,1717.0,0,2423.0,4.8,1,1
68.28,27.67,2850.0,2460.0,0,2587.0,51.2,0,1
57.19,31.3,1432.0,1921.0,0,3706.0,45.0,1,1
43.09,88.34,1330.0,213.0,0,1723.0,79.6,1,0
88.59,15.63,2634.0,1561.0,0,2775.0,2.2,1,1
23.23,54.47,83.0,360.0,0,2092.0,70.7,0,0
53.52,38.34,3137.0,1985.0,0,2913.0,61.6,0,1
45.91,34.27,1655.0,1518.0,0,1628.0,27.9,0,1
37.6,76.08,1857.0,383.0,0,3763.0,79.8,1,0
19.43,57.72,293.0,104.0,0,3589.0,54.5,0,0
43.63,86.31,1214.0,282.0,0,1006.0,55.7,1,0
20.22,53.07,275.0,232.0,0,2755.0,66.7,0,0
22.1,54.12,34.0,164.0,0,935.0,34.4,1,0
51.07,37.21,1671.0,1040.0,0,1911.0,76.3,0,1
23.0,41.97,76.0,310.0,0,2355.0,18.1,0,0
167.07,33.2,3440.0,3565.0,1,368.0,230.9,0,2
122.67,25.97,2915.0,2788.0,1,331.0,545.7,0,2
116.01,34.24,3525.0,3717.0,1,71.0,769.1,0,2
64.28,43.49,3187.0,1690.0,0,2234.0,42.3,1,1
51.99,20.5,3093.0,2898.0,0,2888.0,29.5,0,1
58.09,49.94,1476.0,1605.0,0,999.0,2.2,1,1
60.44,31.9,3063.0,1717.0,0,865.0,50.8,1,1
102.08,28.1,2342.0,2452.0,0,2737.0,44.3,1,1
28.32,55.31,228.0,215.0,0,1107.0,8.8,0,0
86.1,43.09,2110.0,2265.0,0,830.0,75.2,0,1
195.48,31.12,3490.0,2593.0,1,82.0,513.8,1,2
59.5,52.22,2456.0,1666.0,0,3435.0,47.8,1,1
172.18,11.72,3258.0,3923.0,1,273.0,471.8,0,2
41.44,87.5,1654.0,200.0,0,1904.0,61.8,1,0
60.05,77.35,1388.0,383.0,0,1492.0,25.4,1,0
65.54,37.41,1189.0,1398.0,0,2477.0,35.3,1,1
72.2,32.73,3108.0,1702.0,1,392.0,889.9,0,1
27.67,42.98,54.0,43.0,0,3396.0,17.3,0,0
32.39,65.31,2095.0,432.0,0,1744.0,76.3,1,0
38.48,86.06,1684.0,386.0,0,1868.0,67.8,1,0
126.32,13.09,3029.0,3832.0,1,381.0,774.3,1,2
72.7,27.48,2954.0,2892.0,0,2542.0,26.7,0,1
25.66,44.33,57.0,16.0,0,1338.0,42.8,0,0
181.79,6.63,4090.0,3270.0,1,213.0,282.9,1,2
58.61,67.21,1754.0,366.0,0,3178.0,25.0,1,0
199.73,26.74,3140.0,2580.0,1,310.0,788.8,1,2
59.35,28.89,1727.0,2380.0,0,2365.0,10.5,0,1
135.14,30.42,3302.0,4057.0,1,397.0,626.7,1,2
86.98,30.0,958.0,1552.0,0,808.0,78.5,1,1
150.18,7.75,3033.0,2810.0,1,311.0,745.1,0,2
56.97,49.11,1138.0,1625.0,0,3008.0,69.3,1,1
164.12,17.36,4032.0,2673.0,1,155.0,726.4,1,2
100.45,15.86,3029.0,3025.0,1,280.0,814.9,1,2
19.29,63.67,223.0,295.0,0,1943.0,70.5,0,0
146.56,27.89,3819.0,3871.0,1,347.0,518.6,0,2
54.62,86.41,757.0,245.0,0,2219.0,44.6,1,0
79.9,51.31,1876.0,948.0,0,2584.0,18.1,1,1
42.08,72.83,1559.0,404.0,0,1602.0,21.5,1,0
103.11,24.7,3256.0,2739.0,1,207.0,412.7,1,2
34.26,64.74,1100.0,122.0,0,1232.0,44.1,1,0
28.97,80.84,886.0,312.0,0,1602.0,43.9,1,0
93.73,14.18,3524.0,2528.0,1,249.0,581.3,0,2
178.42,28.49,3053.0,3677.0,1,128.0,764.3,1,2
57.89,28.04,2416.0,1538.0,0,1113.0,57.2,0,1
22.3,57.57,121.0,179.0,0,3550.0,14.8,0,0
40.11,67.57,918.0,200.0,0,2417.0,76.6,1,0
22.57,36.73,66.0,228.0,0,2464.0,69.0,1,0
70.27,20.89,3147.0,2579.0,1,399.0,685.7,0,1
178.42,28.99,2971.0,3507.0,1,182.0,436.7,0,2
99.39,14.64,4052.0,3122.0,1,250.0,312.3,0,2
56.06,24.89,3254.0,2064.0,0,2614.0,70.1,0,1
84.64,36.48,2241.0,1671.0,1,69.0,789.4,0,1
82.12,35.92,2390.0,857.0,0,3526.0,71.7,1,1
25.53,37.37,103.0,370.0,0,3225.0,1.6,0,0
34.2,77.64,1078.0,328.0,0,3383.0,10.5,1,0
28.7,81.72,1078.0,29.0,0,1309.0,32.9,1,0
51.32,30.21,1597.0,1273.0,0,3199.0,57.6,0,1
32.92,73.22,804.0,238.0,0,2042.0,58.2,1,0
65.01,26.17,2025.0,2286.0,0,2351.0,22.2,0,1
172.36,25.9,3861.0,3428.0,1,328.0,611.7,0,2
18.75,51.84,23.0,89.0,0,1271.0,10.8,0,0
70.23,25.13,3236.0,2343.0,0,2898.0,48.3,0,1
27.52,36.26,289.0,369.0,0,3230.0,67.2,1,0
20.34,44.16,221.0,37.0,0,1337.0,23.2,0,0
63.29,52.02,2041.0,816.0,1,139.0,477.9,0,1
101.19,44.65,3292.0,2470.0,1,199.0,840.8,1,1
134.03,32.25,3116.0,2899.0,1,171.0,230.6,0,2
45.6,70.11,1662.0,286.0,0,1100.0,27.2,1,0
97.33,23.32,3859.0,3759.0,1,50.0,456.1,1,2
55.43,59.79,1030.0,283.0,0,3707.0,79.9,1,0
138.23,34.54,3077.0,3095.0,1,168.0,562.5,1,2
46.86,75.61,1209.0,459.0,0,1131.0,76.9,1,0
88.9,36.22,2217.0,1744.0,0,2154.0,31.1,0,1
86.63,23.25,2797.0,1877.0,0,2162.0,6.9,0,1
164.88,6.74,3549.0,3952.0,1,314.0,808.1,0,2
57.54,35.66,1109.0,1671.0,0,3555.0,72.5,1,1
168.86,34.22,3365.0,3693.0,1,206.0,578.0,1,2
80.47,30.47,2913.0,2324.0,0,2669.0,68.3,1,1
26.8,39.25,45.0,130.0,0,1672.0,0.7,1,0
26.63,62.84,102.0,194.0,0,2162.0,58.8,1,0
83.07,15.35,2722.0,2206.0,1,282.0,854.9,1,1
70.64,24.5,1646.0,1558.0,0,1488.0,75.9,1,1
24.55,50.66,293.0,155.0,0,1179.0,9.2,0,0
83.55,12.91,1771.0,1913.0,0,1517.0,49.4,1,1
114.07,6.41,3624.0,3564.0,1,146.0,253.8,1,2
34.66,75.67,752.0,103.0,0,3509.0,52.8,1,0
19.15,35.15,37.0,395.0,0,2763.0,23.2,0,0
21.46,43.52,208.0,288.0,0,1611.0,45.6,0,0
150.31,11.62,3515.0,3469.0,1,75.0,373.5,0,2
26.73,49.05,110.0,262.0,0,1841.0,72.2,0,0
27.8,41.75,177.0,215.0,0,3738.0,47.1,0,0
71.95,34.14,1554.0,1914.0,0,954.0,9.8,0,1
153.4,28.48,3745.0,2568.0,1,298.0,581.8,1,2
44.94,31.9,2306.0,1604.0,0,1709.0,73.6,0,1
29.52,45.55,227.0,18.0,0,1624.0,47.5,0,0
27.26,44.71,34.0,90.0,0,3333.0,46.0,0,0
116.68,24.16,3159.0,2715.0,1,324.0,782.8,0,2
35.05,62.56,1282.0,55.0,0,1048.0,22.2,1,0
45.19,55.89,1868.0,254.0,0,1168.0,71.6,1,0
52.17,66.14,993.0,254.0,0,2589.0,50.0,1,0
127.67,31.07,3841.0,2858.0,1,141.0,375.9,0,2
83.13,42.83,2409.0,1620.0,0,2228.0,79.1,0,1
53.22,66.57,1295.0,29.0,0,3500.0,40.1,1,0
80.36,46.74,2086.0,1827.0,0,3636.0,48.1,1,1
59.34,18.11,3021.0,2359.0,1,355.0,766.9,1,1
106.04,37.58,2829.0,2168.0,1,100.0,603.8,0,1
52.73,34.65,1639.0,2525.0,0,3629.0,71.9,0,1
85.95,41.25,1604.0,2161.0,0,1704.0,42.5,0,1
130.78,19.54,4027.0,3038.0,1,143.0,797.6,0,2
109.08,13.07,1859.0,1802.0,0,2203.0,47.4,0,1
145.18,23.97,3116.0,3151.0,1,393.0,497.6,0,2
54.85,44.79,1341.0,1381.0,0,2074.0,21.2,1,1
52.47,56.18,603.0,492.0,0,1347.0,70.9,1,0
42.85,88.16,1053.0,14.0,0,1864.0,73.5,1,0
59.2,31.29,2176.0,1218.0,0,3114.0,12.3,0,1
51.48,29.57,2816.0,1987.0,1,274.0,578.0,1,1
60.69,46.2,1765.0,1714.0,0,2929.0,7.3,0,1
157.7,16.22,3106.0,3570.0,1,103.0,651.7,0,2
86.16,32.95,1391.0,1871.0,0,1640.0,34.7,0,1
66.68,37.49,2685.0,1895.0,0,2851.0,71.4,0,1
73.61,40.46,1536.0,2952.0,0,3512.0,16.1,1,1
88.05,35.31,2545.0,2914.0,0,1834.0,0.5,1,1
31.98,77.42,652.0,148.0,0,3312.0,20.7,1,0
28.66,54.91,69.0,101.0,0,2742.0,72.0,0,0
100.77,27.04,1807.0,2205.0,0,2546.0,2.1,1,1
22.23,42.59,219.0,75.0,0,2161.0,12.9,0,0
56.08,65.45,1328.0,367.0,0,3576.0,9.3,1,0
89.97,21.59,2998.0,2833.0,1,327.0,864.4,1,1
85.13,15.99,2353.0,2010.0,1,368.0,662.1,0,1
88.56,22.18,1053.0,1698.0,0,1923.0,62.7,0,1
46.88,86.89,1563.0,158.0,0,1046.0,77.7,1,0
64.18,58.1,1354.0,315.0,0,2339.0,46.4,1,0
78.18,12.64,1784.0,1665.0,0,1351.0,7.6,0,1
62.96,19.32,2738.0,2480.0,1,97.0,709.2,0,1
47.36,71.28,938.0,394.0,0,3280.0,10.1,1,0
32.35,82.87,782.0,300.0,0,3131.0,66.6,1,0
18.32,47.01,98.0,371.0,0,938.0,9.7,1,0
189.38,28.69,3172.0,3874.0,1,254.0,724.1,0,2
77.23,31.88,2339.0,1754.0,0,1019.0,49.0,1,1
38.67,72.78,622.0,11.0,0,1501.0,21.8,1,0
74.18,34.78,2686.0,2179.0,0,1490.0,72.3,0,1
20.84,38.09,43.0,108.0,0,3690.0,31.2,0,0
63.27,83.47,994.0,251.0,0,3763.0,1.2,1,0
91.16,17.56,3966.0,3973.0,1,377.0,224.5,0,2
18.54,35.22,55.0,378.0,0,1216.0,0.3,1,0
196.39,13.78,4041.0,2789.0,1,363.0,868.2,1,2
151.9,19.26,4032.0,3271.0,1,93.0,783.7,0,2
26.51,39.84,297.0,394.0,0,3785.0,51.7,0,0
42.84,70.44,1838.0,345.0,0,2771.0,39.5,1,0
92.71,36.62,1882.0,1631.0,1,256.0,678.1,0,1
26.08,46.1,16.0,356.0,0,1732.0,32.8,1,0
29.11,37.43,238.0,133.0,0,1347.0,13.6,0,0
47.0,25.4,1158.0,1896.0,0,3759.0,43.2,1,1
59.48,71.86,1022.0,57.0,0,3002.0,8.6,1,0
53.7,84.73,1383.0,125.0,0,3306.0,3.4,1,0
59.57,48.39,1069.0,993.0,1,265.0,336.5,0,1
22.41,50.13,125.0,310.0,0,2654.0,8.7,1,0
136.15,34.59,3574.0,3564.0,1,308.0,513.1,1,2
64.51,21.16,826.0,962.0,0,2031.0,26.9,0,1
55.66,60.33,2003.0,23.0,0,3507.0,23.3,1,0
58.41,14.23,2006.0,2347.0,0,2314.0,22.9,1,1
165.56,7.72,4042.0,2578.0,1,341.0,538.4,1,2
27.19,46.66,52.0,101.0,0,1021.0,52.3,1,0
21.32,40.71,118.0,173.0,0,2392.0,43.6,1,0
116.59,31.85,2930.0,3784.0,1,316.0,596.9,0,2
62.74,86.65,1027.0,447.0,0,1759.0,72.0,1,0
58.19,30.32,1964.0,1095.0,0,989.0,69.1,0,1
42.11,26.18,1029.0,1112.0,0,1516.0,0.8,0,1
70.08,20.33,1920.0,1009.0,0,2149.0,7.9,0,1
35.62,82.72,1895.0,398.0,0,1028.0,39.2,1,0
80.28,28.89,2323.0,1550.0,0,2369.0,16.6,0,1
30.07,58.26,1098.0,335.0,0,2044.0,58.3,1,0
57.63,38.61,2009.0,1719.0,0,3116.0,26.8,0,1
105.98,19.79,2849.0,2076.0,0,2099.0,23.1,1,1
74.14,38.68,989.0,1067.0,0,2999.0,28.8,1,1
88.96,15.17,1793.0,2728.0,0,2431.0,42.7,1,1
45.03,82.33,672.0,232.0,0,2756.0,6.1,1,0
44.59,33.58,2086.0,2000.0,0,985.0,5.4,1,1
28.53,68.82,751.0,203.0,0,1470.0,30.5,1,0
28.47,85.03,969.0,401.0,0,1810.0,15.7,1,0
50.45,37.4,1285.0,1115.0,0,2633.0,39.5,1,1
43.24,58.72,1782.0,229.0,0,3441.0,19.4,1,0
18.59,43.03,243.0,291.0,0,1643.0,9.1,0,0
29.95,72.43,1300.0,352.0,0,2468.0,9.9,1,0
29.48,45.32,98.0,317.0,0,2270.0,67.8,0,0
97.3,25.75,2940.0,4085.0,1,318.0,811.0,1,2
19.36,46.95,177.0,293.0,0,3266.0,9.9,1,0
26.07,52.06,250.0,301.0,0,2696.0,50.2,0,0
31.7,82.74,675.0,381.0,0,2010.0,58.9,1,0
65.21,52.03,1667.0,1635.0,0,3618.0,68.3,0,1
28.47,52.08,171.0,357.0,0,936.0,2.0,1,0
52.38,85.48,966.0,58.0,0,3065.0,72.3,1,0
78.07,45.09,1981.0,1569.0,0,2374.0,0.9,0,1
109.16,16.09,2279.0,2664.0,1,113.0,285.8,1,1
89.56,26.12,2731.0,1897.0,1,129.0,298.9,0,1
103.97,15.67,3987.0,3423.0,1,207.0,669.6,0,2
93.09,42.1,1681.0,2987.0,1,351.0,889.1,1,1
124.95,13.89,3461.0,3784.0,1,231.0,562.9,1,2
52.97,81.98,937.0,209.0,0,950.0,14.0,1,0
18.85,35.93,30.0,84.0,0,2488.0,24.6,0,0
24.83,57.82,106.0,393.0,0,1085.0,45.0,0,0
76.57,38.79,2155.0,1308.0,0,2122.0,43.0,0,1
192.33,15.53,3208.0,3800.0,1,296.0,623.1,0,2
170.96,13.55,3652.0,3429.0,1,262.0,437.3,0,2
185.63,17.09,4070.0,2964.0,1,399.0,328.3,0,2
60.19,28.92,997.0,1025.0,0,2378.0,61.0,0,1
53.55,46.59,2252.0,1829.0,0,2661.0,41.8,0,1
182.44,15.0,3208.0,3510.0,1,117.0,864.0,0,2
105.05,42.77,3175.0,2677.0,0,3034.0,65.0,0,1
28.08,37.58,13.0,183.0,0,1276.0,66.0,0,0
176.24,14.28,2960.0,3351.0,1,115.0,393.2,0,2
59.76,37.1,1195.0,1571.0,0,3621.0,19.5,1,1
148.72,16.94,3172.0,3526.0,1,224.0,210.4,1,2
84.6,23.21,2843.0,1686.0,0,1091.0,41.7,0,1
27.25,57.29,90.0,147.0,0,2165.0,56.8,1,0
86.82,42.0,1031.0,845.0,0,2536.0,25.1,1,1
21.1,56.05,299.0,69.0,0,1432.0,38.8,1,0
24.66,35.72,130.0,282.0,0,2573.0,73.5,1,0
30.22,65.12,1276.0,102.0,0,1251.0,59.9,1,0
79.8,16.02,2150.0,2784.0,0,1203.0,50.0,0,1
164.2,21.33,3459.0,3782.0,1,191.0,735.2,1,2
43.09,56.48,1547.0,74.0,0,2390.0,6.6,1,0
66.46,17.37,2880.0,2134.0,0,2507.0,3.2,0,1
19.74,57.31,40.0,170.0,0,2670.0,29.7,0,0
74.68,15.37,3347.0,2497.0,1,255.0,841.5,0,1
24.82,50.22,159.0,321.0,0,3671.0,28.3,0,0
49.26,80.87,2155.0,379.0,0,2290.0,60.1,1,0
23.0,49.73,182.0,75.0,0,1495.0,59.3,1,0
99.51,39.5,1928.0,1501.0,1,276.0,412.2,0,1
110.58,12.24,3345.0,3279.0,1,351.0,883.2,0,2
26.24,53.58,255.0,311.0,0,3505.0,57.8,0,0
20.0,60.59,268.0,155.0,0,2797.0,1.2,0,0
61.86,31.01,1694.0,1980.0,1,272.0,846.1,0,1
61.77,34.92,2423.0,2432.0,0,3049.0,80.0,0,1
109.36,36.68,1970.0,2773.0,0,3601.0,73.4,1,1
29.51,36.1,188.0,365.0,0,3299.0,49.6,1,0
56.7,23.64,2221.0,1938.0,0,3367.0,72.3,1,1
22.45,64.07,169.0,231.0,0,1828.0,72.0,1,0
85.06,38.02,1505.0,851.0,0,2834.0,50.4,1,1
21.37,62.51,238.0,193.0,0,3273.0,48.8,0,0
104.43,30.49,2144.0,2928.0,0,3205.0,22.3,1,1
85.88,37.78,3225.0,2157.0,1,175.0,453.5,0,1
25.23,58.2,208.0,399.0,0,3157.0,12.3,0,0
63.79,49.98,1049.0,1264.0,0,3516.0,25.8,1,1
59.12,32.0,2942.0,2550.0,0,3101.0,28.8,1,1
21.89,44.31,268.0,45.0,0,3666.0,51.1,0,0
29.82,48.22,271.0,295.0,0,3626.0,59.4,1,0
69.33,44.55,2976.0,2531.0,0,3747.0,5.8,1,1
82.85,15.07,3442.0,1826.0,0,3142.0,59.2,0,1
146.83,22.44,3603.0,3426.0,1,218.0,365.7,1,2
97.63,25.53,2412.0,2994.0,1,77.0,776.7,0,1
19.51,39.97,115.0,349.0,0,3762.0,14.3,1,0
56.03,24.17,1900.0,1978.0,0,2390.0,32.8,1,1
24.66,63.24,280.0,284.0,0,3628.0,72.1,1,0
26.06,36.52,199.0,367.0,0,2393.0,69.7,0,0
72.94,18.84,3191.0,2881.0,0,2956.0,77.9,1,1
47.84,59.54,2023.0,406.0,0,2219.0,35.1,1,0
47.08,39.99,814.0,1400.0,0,2857.0,8.0,1,1
61.66,30.42,2254.0,1723.0,0,1141.0,5.3,0,1
63.42,45.57,1953.0,1291.0,0,1322.0,33.0,0,1
22.65,38.8,273.0,237.0,0,1198.0,23.6,0,0
20.5,56.67,92.0,118.0,0,1236.0,54.0,0,0
79.05,33.01,1965.0,1301.0,0,2079.0,30.8,0,1
197.24,32.95,3980.0,2899.0,1,347.0,488.9,1,2
42.82,87.96,2026.0,383.0,0,2313.0,38.0,1,0
55.77,56.71,1376.0,178.0,0,2058.0,60.9,1,0
189.2,28.96,3436.0,3599.0,1,313.0,521.0,0,2
139.98,17.58,3286.0,2756.0,1,115.0,621.2,1,2
167.23,21.43,3963.0,2992.0,1,283.0,753.4,0,2
65.38,39.47,1556.0,2906.0,0,3384.0,11.9,1,1
116.17,10.34,3981.0,2649.0,1,192.0,593.8,0,2
75.7,33.66,1880.0,2026.0,1,304.0,450.5,1,1
169.46,32.36,3230.0,3896.0,1,79.0,770.2,0,2
99.36,8.94,3245.0,2613.0,1,70.0,616.1,0,2
23.66,56.47,123.0,228.0,0,1948.0,25.5,0,0
28.2,36.99,175.0,35.0,0,1106.0,54.0,0,0
34.0,71.15,1466.0,160.0,0,2970.0,28.9,1,0
44.41,89.13,1664.0,498.0,0,2769.0,43.3,1,0
22.72,40.4,288.0,45.0,0,2420.0,20.2,1,0
61.39,30.6,2508.0,1835.0,0,3777.0,6.9,0,1
48.12,84.31,997.0,310.0,0,1516.0,26.1,1,0
70.09,14.39,1881.0,2056.0,0,2225.0,18.9,1,1
29.06,52.62,0.0,193.0,0,1225.0,11.3,0,0
177.41,18.2,3493.0,3928.0,1,247.0,251.9,1,2
28.04,57.86,749.0,130.0,0,2620.0,7.3,1,0
162.76,5.92,3344.0,3625.0,1,399.0,830.7,1,2
27.88,37.5,142.0,302.0,0,2195.0,16.7,1,0
43.29,67.81,1041.0,104.0,0,2181.0,22.9,1,0
32.22,83.38,1880.0,37.0,0,902.0,44.5,1,0
198.9,26.34,3121.0,2896.0,1,392.0,564.0,0,2
21.19,61.11,173.0,107.0,0,3013.0,40.1,1,0
130.23,28.07,3714.0,3845.0,1,131.0,880.9,0,2
27.67,64.94,233.0,290.0,0,1038.0,7.2,1,0
103.44,7.51,3095.0,2997.0,1,282.0,773.2,1,2
137.57,29.33,3983.0,2785.0,1,317.0,393.4,1,2
29.04,81.5,835.0,273.0,0,1077.0,51.9,1,0
134.94,24.32,2869.0,3826.0,1,332.0,440.1,1,2
175.36,34.99,3968.0,2669.0,1,344.0,638.3,0,2
63.2,62.4,1061.0,194.0,0,2899.0,33.3,1,0
33.1,81.37,922.0,217.0,0,3190.0,11.9,1,0
64.07,86.75,2046.0,225.0,0,1655.0,63.6,1,0
87.71,36.96,1190.0,1236.0,1,379.0,697.9,1,1
49.88,82.85,853.0,235.0,0,2247.0,63.1,1,0
155.22,21.61,2963.0,2671.0,1,77.0,559.7,1,2
61.96,37.79,3102.0,2793.0,1,280.0,786.4,0,1
23.3,38.97,244.0,316.0,0,3136.0,7.4,0,0
169.64,24.39,3512.0,3088.0,1,245.0,403.2,1,2
105.91,14.34,2276.0,2496.0,1,328.0,651.8,1,1
49.65,85.93,1450.0,287.0,0,2170.0,69.0,1,0
67.55,27.88,1402.0,1155.0,0,2338.0,31.5,1,1
113.41,7.07,3841.0,3533.0,1,159.0,823.7,0,2
84.36,25.11,2376.0,2184.0,0,1146.0,9.3,0,1
127.13,12.52,3079.0,2875.0,1,75.0,652.0,1,2
28.78,59.28,107.0,258.0,0,3385.0,23.5,1,0
60.36,54.11,879.0,1230.0,0,1819.0,19.4,0,1
101.12,20.75,1946.0,2499.0,0,1976.0,11.2,0,1
29.09,40.54,219.0,227.0,0,1415.0,36.6,0,0
64.37,32.91,2136.0,1442.0,1,75.0,358.5,0,1
109.35,31.74,2755.0,1868.0,0,2114.0,66.5,0,1
67.06,36.61,1247.0,1284.0,0,3515.0,49.7,1,1
85.83,49.64,1367.0,1287.0,0,1893.0,20.9,0,1
95.79,31.13,2931.0,2155.0,1,54.0,497.3,0,1
96.44,42.37,2723.0,2760.0,1,318.0,399.2,1,1
28.32,54.85,172.0,22.0,0,1487.0,14.0,0,0
60.83,40.8,1800.0,840.0,1,82.0,344.0,0,1
30.74,87.16,1244.0,246.0,0,871.0,7.4,1,0
63.5,86.46,1102.0,477.0,0,911.0,41.4,1,0
40.15,52.55,1321.0,1734.0,1,280.0,332.6,0,1
23.75,45.86,256.0,332.0,0,3436.0,73.4,0,0
19.26,54.05,172.0,17.0,0,1902.0,29.9,0,0
186.36,13.34,3750.0,3953.0,1,184.0,736.1,0,2
51.61,57.29,821.0,29.0,0,1806.0,78.5,1,0
52.66,68.71,1725.0,104.0,0,1186.0,33.4,1,0
23.83,54.38,239.0,341.0,0,3582.0,14.0,1,0
53.4,15.42,3182.0,1724.0,0,3014.0,74.3,0,1
21.53,46.88,262.0,291.0,0,3367.0,38.4,0,0
46.45,33.59,1769.0,1398.0,0,1298.0,9.4,0,1
48.82,54.06,1726.0,1611.0,0,2899.0,58.4,1,1
19.11,46.23,57.0,127.0,0,2655.0,36.1,1,0
69.66,44.15,2218.0,905.0,1,56.0,586.2,0,1
41.11,72.63,1316.0,334.0,0,945.0,45.2,1,0
69.2,29.99,1761.0,1088.0,1,112.0,216.1,1,1
36.88,58.74,2007.0,323.0,0,2478.0,78.3,1,0
28.26,36.39,110.0,125.0,0,1557.0,18.5,0,0
132.35,31.04,2894.0,3223.0,1,313.0,892.3,0,2
21.46,51.09,275.0,167.0,0,3776.0,42.6,1,0
54.66,35.19,2131.0,1578.0,1,121.0,727.1,0,1
35.78,62.38,1754.0,1.0,0,3747.0,6.9,1,0
71.37,21.24,2582.0,2393.0,1,222.0,571.7,1,1
60.99,35.91,1768.0,1755.0,0,1000.0,13.9,0,1
118.61,6.4,3274.0,2833.0,1,114.0,533.4,1,2
87.26,30.4,2029.0,1843.0,0,3023.0,26.3,1,1
57.66,69.01,1449.0,226.0,0,1913.0,16.9,1,0
107.79,29.52,2171.0,2297.0,0,1000.0,11.7,1,1
186.91,33.97,3853.0,3198.0,1,106.0,278.4,0,2
187.71,28.08,3551.0,3962.0,1,104.0,636.4,0,2
60.75,67.99,1389.0,438.0,0,2764.0,43.3,1,0
101.33,38.75,2569.0,2043.0,0,1140.0,74.8,1,1
59.08,26.77,2553.0,2448.0,0,3475.0,39.7,1,1
59.2,63.68,2083.0,481.0,0,1182.0,47.0,1,0
77.35,27.06,832.0,924.0,0,2860.0,77.0,1,1
48.26,83.55,614.0,208.0,0,3020.0,26.0,1,0
71.02,20.15,1772.0,1798.0,0,955.0,58.2,0,1
44.02,75.77,1250.0,140.0,0,1233.0,17.8,1,0
83.8,43.24,1868.0,2375.0,1,108.0,355.2,0,1
177.44,16.79,3073.0,2783.0,1,66.0,486.7,0,2
48.64,52.19,1347.0,1197.0,0,2275.0,41.2,0,1
46.7,73.35,1105.0,350.0,0,3693.0,14.5,1,0
69.5,47.72,1239.0,1722.0,0,2777.0,74.1,0,1
87.85,32.38,1698.0,1940.0,0,3174.0,33.8,1,1
107.11,30.57,3336.0,2219.0,0,2078.0,43.5,1,1
76.06,54.25,1454.0,1773.0,1,99.0,633.6,0,1
87.5,52.85,1212.0,1019.0,1,108.0,339.2,1,1
75.83,44.73,2601.0,2461.0,0,1420.0,45.3,1,1
29.97,55.24,248.0,248.0,0,3663.0,55.8,0,0
85.96,49.73,943.0,1923.0,0,1549.0,38.4,1,1
19.55,52.85,29.0,331.0,0,3581.0,37.6,0,0
23.15,46.37,120.0,71.0,0,3201.0,25.7,1,0
163.49,20.32,2955.0,3245.0,1,235.0,807.0,0,2
145.55,11.55,3974.0,2739.0,1,121.0,517.0,0,2
83.14,32.45,3446.0,2208.0,0,2584.0,75.6,0,1
86.31,32.42,1748.0,1110.0,0,2268.0,59.4,1,1
51.33,84.26,1842.0,303.0,0,960.0,68.9,1,0
67.8,33.37,2470.0,1828.0,0,828.0,9.8,1,1
195.45,18.62,4053.0,3998.0,1,296.0,796.6,1,2
105.36,23.46,3547.0,3998.0,1,108.0,748.5,0,2
61.72,33.1,2779.0,2628.0,0,914.0,57.3,0,1
23.24,59.13,255.0,304.0,0,1068.0,0.8,0,0
25.21,58.31,177.0,375.0,0,2035.0,6.8,0,0
51.81,74.51,1734.0,438.0,0,3291.0,67.7,1,0
193.59,19.16,3508.0,2729.0,1,377.0,326.1,1,2
85.09,20.95,2873.0,1831.0,0,1331.0,43.5,0,1
67.04,30.44,2933.0,2466.0,1,345.0,702.0,0,1
42.69,37.17,2201.0,976.0,1,124.0,278.4,1,1
53.73,59.65,2075.0,191.0,0,2796.0,46.1,1,0
101.53,34.26,2191.0,2110.0,0,3475.0,8.0,0,1
51.71,26.9,3361.0,1716.0,0,1727.0,63.4,0,1
109.55,7.19,3242.0,3587.0,1,373.0,281.1,1,2
37.56,78.39,1786.0,322.0,0,2921.0,3.2,1,0
54.47,29.46,2363.0,1560.0,1,88.0,505.7,0,1
47.44,85.75,2110.0,423.0,0,1123.0,52.2,1,0
59.93,29.99,1865.0,876.0,0,3762.0,79.0,0,1
